xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
Leccion_02.xml,Leccion_02.wav,,125.90,126.35,mari,mári᷇,mari,mari,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,140.80,140.93,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,140.93,141.37,vee.,βée᷇,βee,βee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,140.44,140.80,Taku,t̪àku,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,154.04,154.27,ni.,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,153.67,154.04,Taku,t̪àku,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,164.12,164.42,kuee,kwéé,kwee,kwee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,164.42,164.80,ni?,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,163.90,164.01,kuu,ku᷇,ku,ku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,163.71,163.84,¿A,ǎ,a,a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,170.69,170.79,¿A,ǎ,a,a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,170.79,171.02,yee,jʒěê,jʒee,jʒee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,171.43,171.75,ni?,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,171.02,171.43,va'a,vaʔà,vaʔa,vaʔa,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,182.78,183.64,Taku.,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,189.17,189.76,va'u?,vàʔú,vaʔu,vaʔu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,188.99,189.17,yee,jéè,jee,jee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,188.87,188.99,¿A,a,a,a,no,sentence-level
Leccion_02.xml,Leccion_02.wav,,198.74,198.93,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,198.35,198.74,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,198.93,199.48,vee.,vée᷇,vee,vee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,203.76,204.17,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,204.34,204.81,vee.,vée᷇,vee,vee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,204.17,204.34,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,209.12,209.40,ni.,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,208.68,209.12,Taku,t̪àku,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,212.51,212.94,Taku,t̪àku,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,212.94,213.20,ni.,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,216.33,216.45,kuu,ku᷇,ku,ku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,216.13,216.25,¿A,á,a,a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,216.87,217.17,ni?,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,216.56,216.87,kuee,kwéé,kwee,kwee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,220.62,220.74,kuu,ku᷇,ku,ku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,220.39,220.53,¿A,ǎ,a,a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,221.15,221.42,ni?,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,220.84,221.15,kuee,kwéé,kwee,kwee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,224.66,224.80,¿A,ǎ,a,a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,224.80,225.05,yee,ʒjée᷇,ʒjee,ʒjee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,225.46,225.73,ni?,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,225.05,225.46,va'a,βàʔǎꜜ,βaʔa,βaʔa,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,228.81,228.97,¿A,ǎ,a,a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,229.23,229.63,va'a,βàʔaꜜ,βaʔa,βaʔa,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,229.63,229.88,ni?,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,228.97,229.23,yee,ʒjéê,ʒjee,ʒjee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,232.92,233.53,Taku.,ta̪kǔ,ta̪ku,ta̪ku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,236.68,237.33,Taku,t̪akǔ,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,240.30,240.41,¿A,a,a,a,no,sentence-level
Leccion_02.xml,Leccion_02.wav,,240.62,241.20,va'u?,βàʔu᷅,βaʔu,βaʔu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,240.41,240.62,yee,ʒjée᷇,ʒjee,ʒjee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,244.55,244.78,yee,ʒjée᷇,ʒjee,ʒjee,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,244.78,245.35,va'u?,vâʔu᷅,vaʔu,vaʔu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,244.42,244.55,¿A,a,a,a,no,sentence-level
Leccion_03.xml,Leccion_03.wav,,15.39,15.92,tata,t̪áta᷇,t̪ata,t̪ata,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,15.16,15.29,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,14.90,15.16,yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,23.09,23.23,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,22.80,23.09,yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,23.23,23.87,xito,ʃíto᷇,ʃito,ʃito,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,30.15,30.30,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,30.30,30.92,nana,nána᷇,nana,nana,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,29.82,30.15,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,38.72,39.43,xixi,ʃíʃi᷇,ʃiʃi,ʃiʃi,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,38.57,38.72,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,38.21,38.57,jee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,46.82,47.11,luu,luú,luu,luu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,46.29,46.41,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,46.41,46.82,mpaa,mbáa᷇,mbaa,mbaa,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,45.96,46.29,yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,54.24,54.39,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,53.90,54.24,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,54.80,55.07,luu,luú,luu,luu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,54.39,54.80,mari,máɾi᷇,maɾi,maɾi,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,61.34,62.01,Yeu,jéu᷄,jeu᷄,jeu᷄,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,69.97,70.22,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,70.22,70.47,ni,ni,ni,ni,no,sentence-level
Leccion_03.xml,Leccion_03.wav,,70.47,70.93,tata,t̪át̪a᷇,t̪at̪a,t̪at̪a,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,74.48,74.61,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,74.22,74.48,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,74.61,75.24,tata,t̪át̪a᷇,t̪at̪a,t̪at̪a,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,78.82,78.96,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,78.54,78.82,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,78.96,79.66,xito,ʃít̪o᷇,ʃit̪o,ʃit̪o,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,83.20,83.89,xito,ʃít̪o᷇,ʃit̪o,ʃit̪o,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,82.77,83.06,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,83.06,83.20,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,87.41,87.71,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,87.71,87.87,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,87.87,88.46,nana,nána᷇,nana,nana,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,92.25,92.84,nana,nána᷇,nana,nana,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,91.78,92.09,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,92.09,92.25,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,96.64,97.36,xito,ʃít̪o᷇,ʃit̪o,ʃit̪o,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,96.50,96.64,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,96.14,96.50,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,100.63,100.78,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,100.78,101.47,xixi,ʃíʃi᷇,ʃiʃi,ʃiʃi,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,100.26,100.63,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,104.78,105.11,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,105.65,105.93,luu,luú,luu,luu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,105.24,105.65,mpaa,mbáa᷇,mbaa,mbaa,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,105.11,105.24,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,109.97,110.11,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,109.65,109.97,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,110.50,110.79,luu,luú,luu,luu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,110.11,110.50,mpaa,mbáa᷇,mbaa,mbaa,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,115.01,115.17,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,114.68,115.01,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,115.17,115.56,mari,máɾi᷇,maɾi,maɾi,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,115.56,115.84,luu,luú,luu,luu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,120.02,120.43,mari,máɾi᷇,maɾi,maɾi,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,119.88,120.02,ni,ní,ni,ni,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,119.56,119.88,Yee,jéê,jee,jee,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,120.43,120.72,luu,luú,luu,luu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,124.25,124.88,Yeu,jéǔ,jeu,jeu,yes,sentence-level
Leccion_03.xml,Leccion_03.wav,,127.91,128.54,Yeu,jéǔ,jeu,jeu,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,15.17,15.91,nchika,ndʒika᷅,ndʒika,nd͡ʒika,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,20.97,21.77,ncheꞌe,ndʒɛ̀ʔɛ᷅,ndʒɛʔɛ,nd͡ʒɛʔɛ,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,26.98,27.76,vitsi,bitsi᷅,bitsi,bit͡si,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,32.81,33.79,tikuaa,t̪ikwàǎ,t̪ikwaa,t̪ikwaa,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,38.20,39.00,chiki,tʃi᷄ki,tʃi᷄ki,t͡ʃi᷄ki,no,sentence-level
Leccion_05.xml,Leccion_05.wav,,43.37,44.27,ntoko,nt̬o᷆ko᷅,nt̬o᷆ko,nt̬o᷆ko,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,49.73,50.76,tintixi,t̪ìnt̪íʃǐ,t̪int̪iʃi,t̪int̪iʃi,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,56.96,58.16,tikuantiki,t̪ìkwànt̪íkí,t̪ikwant̪iki,t̪ikwant̪iki,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,63.83,64.85,skaꞌma,skàama,skaama,skaama,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,71.11,72.37,nchika tsaꞌa,ndʒiká tsáʔa᷅,ndʒika tsaʔa,nd͡ʒika t͡saʔa,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,78.03,78.76,tinumi,t̪ìnumǐ,t̪inumi,t̪inumi,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,87.32,88.11,nchika,ndʒika᷅,ndʒika,nd͡ʒika,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,91.56,92.35,nchika,ndʒika᷅,ndʒika,nd͡ʒika,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,95.84,96.56,ncheꞌe,ndʒɛ̀ʔɛ᷄,ndʒɛʔɛ᷄,nd͡ʒɛʔɛ᷄,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,100.26,100.99,ncheꞌe,ndʒɛ̀ʔɛ᷅,ndʒɛʔɛ,nd͡ʒɛʔɛ,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,104.30,105.07,vitsi,bítsi᷅,bitsi,bit͡si,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,108.54,109.33,vitsi,bítsi᷅,bitsi,bit͡si,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,112.30,113.15,tikuaa,t̪ikwàǎ,t̪ikwaa,t̪ikwaa,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,116.47,117.35,tikuaa,t̪ikwàǎ,t̪ikwaa,t̪ikwaa,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,120.40,121.24,chiki,tʃi᷄kí,tʃi᷄ki,t͡ʃi᷄ki,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,124.57,125.40,chiki,tʃi᷄kí,tʃi᷄ki,t͡ʃi᷄ki,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,128.50,129.32,ntoko,nt̬o᷆ko᷅,nt̬o᷆ko,nt̬o᷆ko,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,132.60,133.42,ntoko,nt̬o᷆ko᷅,nt̬o᷆ko,nt̬o᷆ko,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,136.71,137.68,tintixi,t̪ìnt̪íʃǐ,t̪int̪iʃi,t̪int̪iʃi,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,140.79,141.77,tintixi,t̪ìnt̪íʃǐ,t̪int̪iʃi,t̪int̪iʃi,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,144.96,146.02,tikuantiki,t̪ìkwant̪íkí,t̪ikwant̪iki,t̪ikwant̪iki,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,149.10,150.17,tikuantiki,t̪ìkwant̪íkí,t̪ikwant̪iki,t̪ikwant̪iki,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,153.26,154.27,skaꞌma,skàʔma,skaʔma,skaʔma,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,157.51,158.41,skaꞌma,skàʔma,skaʔma,skaʔma,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,161.58,162.54,nchika tsaꞌa,ndʒiká tsáʔa᷅,ndʒika tsaʔa,nd͡ʒika t͡saʔa,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,166.01,166.97,nchika tsaꞌa,ndʒiká tsáʔa᷅,ndʒika tsaʔa,nd͡ʒika t͡saʔa,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,170.33,171.12,tinumi,t̪ìnumǐ,t̪inumi,t̪inumi,yes,sentence-level
Leccion_05.xml,Leccion_05.wav,,174.36,175.15,tinumi,t̪ìnumǐ,t̪inumi,t̪inumi,yes,sentence-level
